continent,country,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,population,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
Europe,Belarus,2020-05-04,16705,877,99,2,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-05,17489,784,103,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-06,18350,861,107,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-07,19255,905,112,5,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-08,20168,913,116,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-09,21101,933,121,5,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-10,22052,951,126,5,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-11,22973,921,131,5,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-12,23906,933,135,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-13,24873,967,142,7,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-14,25825,952,146,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-15,26772,947,151,5,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-16,27730,958,156,5,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-17,28681,951,160,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-18,29650,969,165,5,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-19,30572,922,171,6,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-20,31508,936,175,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-21,32426,918,179,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-22,33371,945,185,6,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-23,34303,932,190,5,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-24,35244,941,194,4,13.89,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-25,36198,954,199,5,,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-26,37144,946,204,5,,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-27,38059,915,208,4,,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-28,38956,897,214,6,,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-29,39858,902,219,5,,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-30,40764,906,224,5,,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-05-31,41658,894,229,5,,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belarus,2020-06-01,42556,898,235,6,,9449321,46.858,40.3,14.799,17167.967,,443.129,5.18,10.5,46.1,,11
Europe,Belgium,2020-04-04,16770,1422,1143,132,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-05,18431,1661,1283,140,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-06,19691,1260,1447,164,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-07,20814,1123,1632,185,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-08,22194,1380,2035,403,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-09,23403,1209,2240,205,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-10,24983,1580,2523,283,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-11,26667,1684,3019,496,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-12,28018,1351,3346,327,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-13,29647,1629,3600,254,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-14,30589,942,3903,303,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-15,31119,530,4157,254,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-16,33573,2454,4440,283,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-17,34809,1236,4857,417,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-18,36138,1329,5163,306,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-19,37183,1045,5453,290,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-20,38496,1313,5683,230,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-21,39983,1487,5828,145,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-22,40956,973,5998,170,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-23,41889,933,6262,264,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-24,42797,908,6490,228,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-25,44293,1496,6679,189,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-26,45325,1032,6917,238,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-27,46134,809,7094,177,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-28,46687,553,7207,113,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-29,47334,647,7331,124,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-04-30,47859,525,7501,170,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-01,48519,660,7594,93,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-02,49032,513,7703,109,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-03,49517,485,7765,62,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-04,49906,389,7844,79,81.48,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-05,50267,361,7924,80,78.7,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-06,50509,242,8016,92,78.7,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-07,50781,272,8339,323,78.7,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-08,51420,639,8415,76,78.7,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-09,52011,591,8521,106,78.7,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-10,52596,585,8581,60,78.7,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-11,53081,485,8656,75,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-12,53449,368,8707,51,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-13,53779,330,8761,54,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-14,53981,202,8843,82,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-15,54288,307,8903,60,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-16,54644,356,8959,56,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-17,54989,345,9005,46,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-18,55280,291,9052,47,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-19,55559,279,9080,28,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-20,55791,232,9108,28,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-21,55983,192,9150,42,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-22,56235,252,9186,36,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-23,56511,276,9212,26,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-24,56810,299,9237,25,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-25,57092,282,9280,43,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-26,57342,250,9312,32,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-27,57455,113,9334,22,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-28,57592,137,9364,30,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-29,57849,257,9388,24,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-30,58061,212,9443,55,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-05-31,58186,125,9453,10,75,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Belgium,2020-06-01,58381,195,9467,14,,11589616,375.564,41.8,18.571,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64
Europe,Bosnia and Herzegovina,2020-04-04,586,54,18,1,89.81,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-05,632,46,21,3,89.81,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-06,663,31,24,3,89.81,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-07,695,32,28,4,89.81,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-08,781,86,32,4,89.81,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-09,816,35,35,3,89.81,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-10,875,59,36,1,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-11,901,26,37,1,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-12,948,47,37,0,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-13,1007,59,38,1,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-14,1028,21,38,0,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-15,1073,45,39,1,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-16,1100,27,40,1,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-17,1152,52,41,1,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-18,1210,58,44,3,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-19,1254,44,45,1,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-20,1269,15,46,1,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-21,1300,31,48,2,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-22,1340,40,50,2,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-23,1367,27,52,2,92.59,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-24,1413,46,53,1,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-25,1420,7,54,1,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-26,1485,65,56,2,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-27,1516,31,58,2,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-28,1564,48,60,2,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-29,1588,24,62,2,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-04-30,1588,0,62,0,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-01,1689,101,64,2,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-02,1781,92,70,6,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-03,1839,58,72,2,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-04,1857,18,77,5,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-05,1926,69,78,1,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-06,1946,20,79,1,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-07,1987,41,86,7,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-08,2027,40,90,4,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-09,2070,43,98,8,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-10,2070,0,98,0,90.74,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-11,2090,20,102,4,81.48,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-12,2142,52,112,10,81.48,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-13,2158,16,117,5,81.48,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-14,2181,23,120,3,79.63,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-15,2216,35,123,3,76.85,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-16,2237,21,127,4,76.85,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-17,2267,30,129,2,76.85,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-18,2289,22,132,3,76.85,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-19,2303,14,132,0,76.85,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-20,2319,16,133,1,76.85,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-21,2334,15,135,2,71.3,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-22,2352,18,139,4,71.3,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-23,2372,20,141,2,71.3,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-24,2391,19,141,0,71.3,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-25,2401,10,144,3,71.3,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-26,2406,5,146,2,71.3,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-27,2416,10,149,3,71.3,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-28,2435,19,151,2,71.3,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-29,2462,27,153,2,,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-30,2485,23,153,0,,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-05-31,2494,9,153,0,,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bosnia and Herzegovina,2020-06-01,2509,15,153,0,,3280815,68.496,42.5,16.569,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5
Europe,Bulgaria,2020-04-04,485,28,14,4,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-05,503,18,17,3,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-06,531,28,20,3,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-07,549,18,22,2,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-08,577,28,23,1,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-09,593,16,24,1,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-10,624,31,24,0,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-11,635,11,25,1,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-12,661,26,28,3,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-13,675,14,29,1,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-14,685,10,32,3,71.3,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-15,713,28,35,3,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-16,747,34,36,1,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-17,800,53,38,2,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-18,846,46,41,3,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-19,878,32,41,0,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-20,915,37,43,2,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-21,929,14,43,0,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-22,975,46,45,2,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-23,1024,49,49,4,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-24,1097,73,52,3,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-25,1188,91,54,2,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-26,1247,59,55,1,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-27,1300,53,56,1,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-28,1363,63,58,2,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-29,1399,36,58,0,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-04-30,1447,48,64,6,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-05-01,1506,59,66,2,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-05-02,1588,82,69,3,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
Europe,Bulgaria,2020-05-03,1594,6,72,3,73.15,6948445,65.18,44.7,20.801,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454
